Fecha;Representante;CódigoProducto;Unidades
13/11/15;Mariana Rojas Medina;B00K15Q2B0;2
13/11/15;Alejandro Soto Vásquez;B016381QZA;3
13/11/15;Valentina Vega Ruiz;B00NQGP42Y;3
13/11/15;Andrés Gómez Paredes;B00NQGP42Y;2
13/11/15;Gabriela Huamán Castro;B016381QZA;3
13/11/15;Eduardo Torres López;B00K15Q2B0;3
13/11/15;Carla Medina Vargas;B00F3J4B5S;2
13/11/15;Ricardo García Huerta;B00K15Q2B0;3
13/11/15;Laura Chávez Castro;B00NQGP42Y;3
13/11/15;Carlos González Ruiz;B016381QZA;2
13/11/15;Silvia Castro López;B00F3J4B5S;2
13/11/15;Juan Carlos Rodríguez Medina;B01KBH547A;2
13/11/15;Luisa Fernández Vargas;B00K15Q2B0;2
13/11/15;José Morales Huamán;B01EYT1URO;2
13/11/15;Ana Paula Rojas Torres;B01LQV1YHO;2
13/11/15;Miguel Ángel Vega López;B00NQGP42Y;2
13/11/15;Carla García Castro;B00F3J4B5S;3
13/11/15;Eduardo Castro Ruiz;B018IZ0SWI;3
13/11/15;Gabriela Ramírez Vargas;B00F3J4B5S;4
13/11/15;Ricardo Gómez Medina;B01LQV1YHO;3
13/11/15;Laura Flores Salazar;B00NQGP42Y;4
13/11/15;Juan Carlos Rodríguez Delgado;B01KBH547A;20
13/11/15;Luisa García Vásquez;B015YCRYZM;1
13/11/15;Ana María Castro Salinas;B01EYT1URO;2
13/11/15;Ana María Castro Chávez;B01KBH547A;3
13/11/15;Laura Flores Guzmán;B01KBH547A;2
13/11/15;Carlos González Medina;B00K15Q2B0;1
13/11/15;Miguel Ángel Vega Torres;B00J0O5J4Y;3
13/11/15;Rafaela Cáceres Castro;B01EYT1URO;3
13/11/15;Carla Fernández Mendoza;B01EYT1URO;2
13/11/15;Adrián Vega Ruiz;B01EYT1URO;1
13/11/15;Diego Morales Castro;B018IZ0SWI;3
13/11/15;Ricardo Gómez Vargas;B00F3J4B5S;16
13/11/15;Luisa García López;B00F3J4B5S;3
13/11/15;Juan Carlos Rodríguez Huamán;B018IZ0SWI;3
13/11/15;Ana María Castro Chávez;B016381QZA;1
13/11/15;Miguel Ángel Vega Torres;B018IZ0SWI;3
13/11/15;Carla Fernández Mendoza;B01KBH547A;3
13/11/15;Ricardo Gómez Vargas;B01DZJFWNC;2
13/11/15;Silvia Ramírez Rivera;B00F3J4B5S;1
13/11/15;Diego Morales Castro;B016B7INC2;2
13/11/15;Gabriela Rojas Huerta;B01KBH547A;3
13/11/15;Eduardo Cáceres Salazar;B01LQV1YHO;1
13/11/15;Verónica Quispe Rodríguez;B00K15Q2B0;1
13/11/15;Carlos González Medina;B00NQGP42Y;1
13/11/15;Laura Flores Guzmán;B00NQGP42Y;3
13/11/15;Julio Vargas López;B01KBH547A;22
14/11/15;Valentina Torres Vega;B016381QZA;1
14/11/15;Andrés Ramos Silva;B018IZ0SWI;2
14/11/15;Mariana Ruiz Cruz;B00K15Q2B0;2
14/11/15;Luis Torres Medina;B00NQGP42Y;2
14/11/15;Ana Paula Sánchez Vargas;B016381QZA;3
14/11/15;Rafaela Cáceres Castro;B01DZJFWNC;2
14/11/15;Alejandro Ortega Salinas;B01KBH547A;3
14/11/15;Camila Paredes Delgado;B01LQV1YHO;2
14/11/15;Víctor García Soto;B01EYT1URO;4
14/11/15;Sofía Castro Valdez;B00K15Q2B0;1
14/11/15;Adrián Vega Ruiz;B01EYT1URO;5
14/11/15;Lucía Pérez Guerra;B01KBH547A;2
14/11/15;Sebastián Salazar Peña;B00F3J4B5S;2
14/11/15;Carolina Espinoza Ramírez;B00K15Q2B0;1
14/11/15;Manuel Rojas Cárdenas;B01DZJFWNC;2
14/11/15;Gabriela Navarro Gómez;B018IZ0SWI;1
14/11/15;Andrés Soto Paredes;B018IZ0SWI;2
14/11/15;Valeria Tapia Castro;B01EYT1URO;3
14/11/15;Eduardo Morales Sánchez;B01KBH547A;2
14/11/15;María Fernández Vásquez;B01DZJFWNC;23
14/11/15;Jorge Huamán Flores;B01KBH547A;3
14/11/15;Daniela Chávez Paredes;B018IZ0SWI;2
14/11/15;José López Ramírez;B01EYT1URO;1
14/11/15;Ana María Vargas Vega;B01EYT1URO;2
14/11/15;Carlos Rivera Castro;B018IZ0SWI;3
14/11/15;Brenda Torres Sánchez;B01EYT1URO;2
14/11/15;Luis González López;B00K15Q2B0;2
14/11/15;Patricia Medina Vargas;B018IZ0SWI;2
14/11/15;Miguel García Huamán;B01KBH547A;20
14/11/15;Adriana Rodríguez Silva;B01LQV1YHO;1
14/11/15;Juan Pérez Torres;B00K15Q2B0;2
14/11/15;Sofía Castro Salinas;B00F3J4B5S;6
14/11/15;Diego Morales López;B018IZ0SWI;2
14/11/15;Mariana Rojas Medina;B01LQV1YHO;2
14/11/15;Alejandro Soto Vásquez;B018IZ0SWI;3
14/11/15;Valentina Vega Ruiz;B00NQGP42Y;1
14/11/15;Andrés Gómez Paredes;B018IZ0SWI;3
14/11/15;Gabriela Huamán Castro;B00F3J4B5S;3
14/11/15;Eduardo Torres López;B00F3J4B5S;2
14/11/15;Carla Medina Vargas;B01EYT1URO;3
14/11/15;Ricardo García Huerta;B01LQV1YHO;1
14/11/15;Laura Chávez Castro;B00F3J4B5S;3
14/11/15;Carlos González Ruiz;B01KBH547A;3
14/11/15;Silvia Castro López;B016381QZA;2
14/11/15;Juan Carlos Rodríguez Medina;B01EYT1URO;1
14/11/15;Luisa Fernández Vargas;B015YCRYZM;2
14/11/15;José Morales Huamán;B01LQV1YHO;3
14/11/15;Ana Paula Rojas Torres;B016381QZA;1
14/11/15;Miguel Ángel Vega López;B01DZJFWNC;2
14/11/15;Carla García Castro;B01LQV1YHO;3
14/11/15;Eduardo Castro Ruiz;B018IZ0SWI;2
14/11/15;Gabriela Ramírez Vargas;B018IZ0SWI;2
14/11/15;Ricardo Gómez Medina;B00F3J4B5S;3
14/11/15;Laura Flores Salazar;B00K15Q2B0;3
14/11/15;Juan Carlos Rodríguez Delgado;B00F3J4B5S;3
14/11/15;Luisa García Vásquez;B01KBH547A;1
14/11/15;Ana María Castro Salinas;B01EYT1URO;2
15/11/15;Ana María Castro Chávez;B018IZ0SWI;9
15/11/15;Laura Flores Guzmán;B00K15Q2B0;3
15/11/15;Carlos González Medina;B018IZ0SWI;3
15/11/15;Miguel Ángel Vega Torres;B00K15Q2B0;2
15/11/15;Rafaela Cáceres Castro;B018IZ0SWI;3
15/11/15;Carla Fernández Mendoza;B018IZ0SWI;3
15/11/15;Adrián Vega Ruiz;B01LQV1YHO;2
15/11/15;Diego Morales Castro;B018IZ0SWI;3
15/11/15;Ricardo Gómez Vargas;B01KBH547A;2
15/11/15;Silvia Ramírez Rivera;B00K15Q2B0;2
15/11/15;Eduardo Cáceres Salazar;B00F3J4B5S;2
15/11/15;Juan Carlos Rodríguez Huamán;B01LQV1YHO;2
15/11/15;Gabriela Rojas Huerta;B00K15Q2B0;2
15/11/15;Verónica Quispe Rodríguez;B015YCRYZM;2
15/11/15;Julio Vargas López;B018IZ0SWI;3
15/11/15;Valentina Torres Vega;B00F3J4B5S;1
15/11/15;Mariana Ruiz Cruz;B01KBH547A;2
15/11/15;Luis Torres Medina;B00K15Q2B0;2
15/11/15;Andrés Ramos Silva;B01KBH547A;2
15/11/15;Ana Paula Sánchez Vargas;B00K15Q2B0;2
15/11/15;Alejandro Ortega Salinas;B01KBH547A;2
15/11/15;Sofía Castro Valdez;B00NQGP42Y;2
15/11/15;Lucía Pérez Guerra;B018IZ0SWI;2
15/11/15;Sebastián Salazar Peña;B018IZ0SWI;3
15/11/15;Carolina Espinoza Ramírez;B01KBH547A;1
15/11/15;Manuel Rojas Cárdenas;B00NQGP42Y;3
15/11/15;Gabriela Navarro Gómez;B00F3J4B5S;3
15/11/15;Andrés Soto Paredes;B01EYT1URO;3
15/11/15;Víctor García Soto;B01LQV1YHO;10
15/11/15;Camila Paredes Delgado;B018IZ0SWI;1
15/11/15;Valeria Tapia Castro;B018IZ0SWI;1
15/11/15;Eduardo Morales Sánchez;B01KBH547A;1
15/11/15;María Fernández Vásquez;B00NQGP42Y;2
15/11/15;Jorge Huamán Flores;B00NQGP42Y;2
15/11/15;Daniela Chávez Paredes;B01EYT1URO;1
15/11/15;José López Ramírez;B01DZJFWNC;3
15/11/15;Ana María Vargas Vega;B01EYT1URO;6
15/11/15;Carlos Rivera Castro;B00F3J4B5S;2
15/11/15;Brenda Torres Sánchez;B01KBH547A;16
15/11/15;Luis González López;B01EYT1URO;24
15/11/15;Patricia Medina Vargas;B00NQGP42Y;4
15/11/15;Miguel García Huamán;B018IZ0SWI;2
15/11/15;Adriana Rodríguez Silva;B00K15Q2B0;22
15/11/15;Juan Pérez Torres;B01KBH547A;4
15/11/15;Sofía Castro Salinas;B01KBH547A;2
15/11/15;Diego Morales López;B00K15Q2B0;2
15/11/15;Mariana Rojas Medina;B00J0O5J4Y;19
15/11/15;Alejandro Soto Vásquez;B018IZ0SWI;2
15/11/15;Valentina Vega Ruiz;B00F3J4B5S;1
15/11/15;Andrés Gómez Paredes;B018IZ0SWI;1
15/11/15;Gabriela Huamán Castro;B018IZ0SWI;3
15/11/15;Eduardo Torres López;B01EYT1URO;1
15/11/15;Carla Medina Vargas;B00K15Q2B0;3
15/11/15;Ricardo García Huerta;B00F3J4B5S;2
15/11/15;Laura Chávez Castro;B00NQGP42Y;1
15/11/15;Carlos González Ruiz;B00F3J4B5S;3
15/11/15;Silvia Castro López;B01LQV1YHO;3
15/11/15;Juan Carlos Rodríguez Medina;B01KBH547A;3
15/11/15;Luisa Fernández Vargas;B01EYT1URO;1
15/11/15;José Morales Huamán;B00J0O5J4Y;1
15/11/15;Ana Paula Rojas Torres;B00F3J4B5S;2
15/11/15;Miguel Ángel Vega López;B015YCRYZM;3
15/11/15;Carla García Castro;B01LQV1YHO;18
15/11/15;Eduardo Castro Ruiz;B01DZJFWNC;3
15/11/15;Gabriela Ramírez Vargas;B01KBH547A;2
16/11/15;Ricardo Gómez Medina;B00F3J4B5S;2
16/11/15;Laura Flores Salazar;B00K15Q2B0;1
16/11/15;Juan Carlos Rodríguez Delgado;B00NQGP42Y;2
16/11/15;Luisa García Vásquez;B018IZ0SWI;3
16/11/15;Ana María Castro Salinas;B016381QZA;21
16/11/15;Ana María Castro Chávez;B00K15Q2B0;2
16/11/15;Laura Flores Guzmán;B00J0O5J4Y;22
16/11/15;Carlos González Medina;B00NQGP42Y;1
16/11/15;Miguel Ángel Vega Torres;B00K15Q2B0;1
16/11/15;Rafaela Cáceres Castro;B01KBH547A;2
16/11/15;Carla Fernández Mendoza;B00NQGP42Y;9
16/11/15;Adrián Vega Ruiz;B01KBH547A;1
16/11/15;Diego Morales Castro;B018IZ0SWI;3
16/11/15;Ricardo Gómez Vargas;B01LQV1YHO;3
16/11/15;Silvia Ramírez Rivera;B01KBH547A;4
16/11/15;Eduardo Cáceres Salazar;B018IZ0SWI;17
16/11/15;Juan Carlos Rodríguez Huamán;B018IZ0SWI;2
16/11/15;Gabriela Rojas Huerta;B00F3J4B5S;2
16/11/15;Verónica Quispe Rodríguez;B01KBH547A;3
16/11/15;Julio Vargas López;B018IZ0SWI;4
16/11/15;Valentina Torres Vega;B00K15Q2B0;2
16/11/15;Mariana Ruiz Cruz;B01LQV1YHO;6
16/11/15;Luis Torres Medina;B00K15Q2B0;20
16/11/15;Andrés Ramos Silva;B01KBH547A;2
16/11/15;Ana Paula Sánchez Vargas;B01KBH547A;3
16/11/15;Alejandro Ortega Salinas;B00F3J4B5S;4
16/11/15;Sofía Castro Valdez;B00K15Q2B0;1
16/11/15;Lucía Pérez Guerra;B01KBH547A;2
16/11/15;Sebastián Salazar Peña;B00F3J4B5S;4
16/11/15;Carolina Espinoza Ramírez;B00F3J4B5S;2
16/11/15;Manuel Rojas Cárdenas;B00K15Q2B0;3
16/11/15;Gabriela Navarro Gómez;B00J0O5J4Y;2
16/11/15;Andrés Soto Paredes;B01LQV1YHO;3
16/11/15;Víctor García Soto;B00J0O5J4Y;24
16/11/15;Camila Paredes Delgado;B00K15Q2B0;1
16/11/15;Valeria Tapia Castro;B00NQGP42Y;1
16/11/15;Eduardo Morales Sánchez;B00F3J4B5S;2
16/11/15;María Fernández Vásquez;B016381QZA;2
16/11/15;Jorge Huamán Flores;B01EYT1URO;2
16/11/15;Daniela Chávez Paredes;B00F3J4B5S;3
16/11/15;José López Ramírez;B018IZ0SWI;1
16/11/15;Ana María Vargas Vega;B01EYT1URO;3
16/11/15;Carlos Rivera Castro;B00K15Q2B0;2
16/11/15;Brenda Torres Sánchez;B01KBH547A;2
16/11/15;Luis González López;B00NQGP42Y;2
16/11/15;Patricia Medina Vargas;B00NQGP42Y;3
16/11/15;Miguel García Huamán;B018IZ0SWI;2
16/11/15;Adriana Rodríguez Silva;B01EYT1URO;2
16/11/15;Juan Pérez Torres;B01EYT1URO;1
16/11/15;Sofía Castro Salinas;B016381QZA;3
16/11/15;Diego Morales López;B01KBH547A;2
16/11/15;Mariana Rojas Medina;B016B7INC2;2
16/11/15;Alejandro Soto Vásquez;B01EYT1URO;2
16/11/15;Valentina Vega Ruiz;B00J0O5J4Y;1
16/11/15;Andrés Gómez Paredes;B00F3J4B5S;2
16/11/15;Gabriela Huamán Castro;B00K15Q2B0;2
16/11/15;Eduardo Torres López;B00NQGP42Y;3
16/11/15;Carla Medina Vargas;B01DZJFWNC;3
16/11/15;Ricardo García Huerta;B00K15Q2B0;2
16/11/15;Laura Chávez Castro;B01DZJFWNC;2
16/11/15;Carlos González Ruiz;B01DZJFWNC;22
16/11/15;Silvia Castro López;B016B7INC2;25
16/11/15;Juan Carlos Rodríguez Medina;B00NQGP42Y;2
16/11/15;Luisa Fernández Vargas;B01KBH547A;3
16/11/15;José Morales Huamán;B01LQV1YHO;13
16/11/15;Ana Paula Rojas Torres;B00F3J4B5S;4
16/11/15;Miguel Ángel Vega López;B00K15Q2B0;1
16/11/15;Carla García Castro;B00J0O5J4Y;2
16/11/15;Eduardo Castro Ruiz;B00K15Q2B0;3
16/11/15;Gabriela Ramírez Vargas;B01KBH547A;1
16/11/15;Ricardo Gómez Medina;B01EYT1URO;2
16/11/15;Laura Flores Salazar;B01LQV1YHO;2
16/11/15;Juan Carlos Rodríguez Delgado;B018IZ0SWI;1
16/11/15;Luisa García Vásquez;B01LQV1YHO;2
17/11/15;Ana María Castro Salinas;B00K15Q2B0;1
17/11/15;Ana María Castro Chávez;B01KBH547A;3
17/11/15;Laura Flores Guzmán;B00F3J4B5S;3
17/11/15;Carlos González Medina;B01KBH547A;1
17/11/15;Miguel Ángel Vega Torres;B01EYT1URO;3
17/11/15;Rafaela Cáceres Castro;B00NQGP42Y;7
17/11/15;Carla Fernández Mendoza;B018IZ0SWI;4
17/11/15;Adrián Vega Ruiz;B00K15Q2B0;3
17/11/15;Diego Morales Castro;B00J0O5J4Y;1
17/11/15;Ricardo Gómez Vargas;B00NQGP42Y;4
17/11/15;Silvia Ramírez Rivera;B01DZJFWNC;8
17/11/15;Eduardo Cáceres Salazar;B01DZJFWNC;2
17/11/15;Juan Carlos Rodríguez Huamán;B01DZJFWNC;2
17/11/15;Gabriela Rojas Huerta;B00K15Q2B0;1
17/11/15;Verónica Quispe Rodríguez;B018IZ0SWI;2
17/11/15;Julio Vargas López;B00K15Q2B0;3
17/11/15;Valentina Torres Vega;B01DZJFWNC;2
17/11/15;Mariana Ruiz Cruz;B018IZ0SWI;2
17/11/15;Luis Torres Medina;B01LQV1YHO;2
17/11/15;Andrés Ramos Silva;B00K15Q2B0;2
17/11/15;Ana Paula Sánchez Vargas;B00F3J4B5S;2
17/11/15;Alejandro Ortega Salinas;B016381QZA;3
17/11/15;Sofía Castro Valdez;B01EYT1URO;1
17/11/15;Lucía Pérez Guerra;B01DZJFWNC;3
17/11/15;Sebastián Salazar Peña;B016381QZA;2
17/11/15;Carolina Espinoza Ramírez;B01EYT1URO;3
17/11/15;Manuel Rojas Cárdenas;B01DZJFWNC;3
17/11/15;Gabriela Navarro Gómez;B01LQV1YHO;3
17/11/15;Andrés Soto Paredes;B00K15Q2B0;1
17/11/15;Víctor García Soto;B00F3J4B5S;3
17/11/15;Camila Paredes Delgado;B01EYT1URO;24
17/11/15;Valeria Tapia Castro;B018IZ0SWI;1
17/11/15;Eduardo Morales Sánchez;B01KBH547A;3
17/11/15;María Fernández Vásquez;B01LQV1YHO;2
17/11/15;Jorge Huamán Flores;B018IZ0SWI;2
17/11/15;Daniela Chávez Paredes;B01KBH547A;2
17/11/15;José López Ramírez;B00NQGP42Y;1
17/11/15;Ana María Vargas Vega;B00K15Q2B0;3
17/11/15;Carlos Rivera Castro;B01KBH547A;1
17/11/15;Brenda Torres Sánchez;B016381QZA;2
17/11/15;Luis González López;B00K15Q2B0;2
17/11/15;Patricia Medina Vargas;B00F3J4B5S;2
17/11/15;Miguel García Huamán;B00K15Q2B0;2
17/11/15;Adriana Rodríguez Silva;B01DZJFWNC;25
17/11/15;Juan Pérez Torres;B01LQV1YHO;7
17/11/15;Sofía Castro Salinas;B01KBH547A;4
17/11/15;Diego Morales López;B01KBH547A;1
17/11/15;Mariana Rojas Medina;B018IZ0SWI;3
17/11/15;Alejandro Soto Vásquez;B00F3J4B5S;1
17/11/15;Valentina Vega Ruiz;B018IZ0SWI;1
17/11/15;Andrés Gómez Paredes;B018IZ0SWI;2
17/11/15;Gabriela Huamán Castro;B016381QZA;3
17/11/15;Eduardo Torres López;B00F3J4B5S;3
17/11/15;Carla Medina Vargas;B015YCRYZM;15
17/11/15;Ricardo García Huerta;B00K15Q2B0;2
17/11/15;Laura Chávez Castro;B01DZJFWNC;3
18/11/15;Carlos González Ruiz;B00F3J4B5S;3
18/11/15;Silvia Castro López;B00F3J4B5S;1
18/11/15;Juan Carlos Rodríguez Medina;B01KBH547A;2
18/11/15;Luisa Fernández Vargas;B018IZ0SWI;2
18/11/15;José Morales Huamán;B018IZ0SWI;2
18/11/15;Ana Paula Rojas Torres;B00F3J4B5S;9
18/11/15;Miguel Ángel Vega López;B018IZ0SWI;2
18/11/15;Carla García Castro;B018IZ0SWI;3
18/11/15;Eduardo Castro Ruiz;B00F3J4B5S;3
18/11/15;Gabriela Ramírez Vargas;B00NQGP42Y;3
18/11/15;Ricardo Gómez Medina;B00K15Q2B0;2
18/11/15;Laura Flores Salazar;B01KBH547A;24
18/11/15;Juan Carlos Rodríguez Delgado;B018IZ0SWI;2
18/11/15;Luisa García Vásquez;B00F3J4B5S;1
18/11/15;Ana María Castro Salinas;B01EYT1URO;2
18/11/15;Ana María Castro Chávez;B01KBH547A;3
18/11/15;Laura Flores Guzmán;B00K15Q2B0;2
18/11/15;Carlos González Medina;B00F3J4B5S;2
18/11/15;Miguel Ángel Vega Torres;B00NQGP42Y;3
18/11/15;Rafaela Cáceres Castro;B00F3J4B5S;3
18/11/15;Carla Fernández Mendoza;B00F3J4B5S;3
18/11/15;Adrián Vega Ruiz;B00F3J4B5S;2
18/11/15;Diego Morales Castro;B00K15Q2B0;1
18/11/15;Ricardo Gómez Vargas;B018IZ0SWI;3
18/11/15;Silvia Ramírez Rivera;B01LQV1YHO;3
18/11/15;Eduardo Cáceres Salazar;B01LQV1YHO;13
18/11/15;Juan Carlos Rodríguez Huamán;B01LQV1YHO;2
18/11/15;Gabriela Rojas Huerta;B00K15Q2B0;2
18/11/15;Verónica Quispe Rodríguez;B01KBH547A;2
18/11/15;Julio Vargas López;B00NQGP42Y;2
18/11/15;Valentina Torres Vega;B01EYT1URO;3
18/11/15;Mariana Ruiz Cruz;B00F3J4B5S;2
18/11/15;Luis Torres Medina;B01LQV1YHO;3
18/11/15;Andrés Ramos Silva;B00NQGP42Y;1
18/11/15;Ana Paula Sánchez Vargas;B00K15Q2B0;3
18/11/15;Alejandro Ortega Salinas;B01DZJFWNC;1
18/11/15;Sofía Castro Valdez;B01DZJFWNC;3
18/11/15;Lucía Pérez Guerra;B00J0O5J4Y;2
18/11/15;Sebastián Salazar Peña;B018IZ0SWI;1
18/11/15;Carolina Espinoza Ramírez;B01KBH547A;2
18/11/15;Manuel Rojas Cárdenas;B01LQV1YHO;2
18/11/15;Gabriela Navarro Gómez;B00F3J4B5S;3
18/11/15;Andrés Soto Paredes;B00NQGP42Y;4
18/11/15;Víctor García Soto;B016381QZA;4
18/11/15;Camila Paredes Delgado;B01EYT1URO;2
18/11/15;Valeria Tapia Castro;B00K15Q2B0;3
18/11/15;Eduardo Morales Sánchez;B018IZ0SWI;3
18/11/15;María Fernández Vásquez;B01KBH547A;2
18/11/15;Jorge Huamán Flores;B01KBH547A;3
18/11/15;Daniela Chávez Paredes;B00K15Q2B0;2
18/11/15;José López Ramírez;B00F3J4B5S;2
18/11/15;Ana María Vargas Vega;B01DZJFWNC;2
18/11/15;Carlos Rivera Castro;B018IZ0SWI;2
18/11/15;Brenda Torres Sánchez;B01LQV1YHO;3
18/11/15;Luis González López;B018IZ0SWI;3
18/11/15;Patricia Medina Vargas;B00K15Q2B0;2
18/11/15;Miguel García Huamán;B018IZ0SWI;23
18/11/15;Adriana Rodríguez Silva;B00F3J4B5S;2
18/11/15;Juan Pérez Torres;B018IZ0SWI;2
18/11/15;Sofía Castro Salinas;B00K15Q2B0;2
18/11/15;Diego Morales López;B01LQV1YHO;1
18/11/15;Mariana Rojas Medina;B00K15Q2B0;25
18/11/15;Alejandro Soto Vásquez;B018IZ0SWI;2
18/11/15;Valentina Vega Ruiz;B00NQGP42Y;1
18/11/15;Andrés Gómez Paredes;B01KBH547A;2
18/11/15;Gabriela Huamán Castro;B00K15Q2B0;2
18/11/15;Eduardo Torres López;B015YCRYZM;3
18/11/15;Carla Medina Vargas;B018IZ0SWI;1
18/11/15;Ricardo García Huerta;B018IZ0SWI;6
19/11/15;Laura Chávez Castro;B016B7INC2;3
19/11/15;Carlos González Ruiz;B00K15Q2B0;1
19/11/15;Silvia Castro López;B018IZ0SWI;2
19/11/15;Juan Carlos Rodríguez Medina;B00F3J4B5S;2
19/11/15;Luisa Fernández Vargas;B018IZ0SWI;12
19/11/15;José Morales Huamán;B00F3J4B5S;4
19/11/15;Ana Paula Rojas Torres;B01KBH547A;2
19/11/15;Miguel Ángel Vega López;B018IZ0SWI;1
19/11/15;Carla García Castro;B018IZ0SWI;3
19/11/15;Eduardo Castro Ruiz;B00F3J4B5S;1
19/11/15;Gabriela Ramírez Vargas;B016381QZA;3
19/11/15;Ricardo Gómez Medina;B00F3J4B5S;2
19/11/15;Laura Flores Salazar;B018IZ0SWI;2
19/11/15;Juan Carlos Rodríguez Delgado;B015YCRYZM;2
19/11/15;Luisa García Vásquez;B015YCRYZM;3
19/11/15;Ana María Castro Salinas;B00NQGP42Y;2
19/11/15;Ana María Castro Chávez;B00F3J4B5S;2
19/11/15;Laura Flores Guzmán;B01KBH547A;3
19/11/15;Carlos González Medina;B00F3J4B5S;2
19/11/15;Miguel Ángel Vega Torres;B018IZ0SWI;2
19/11/15;Rafaela Cáceres Castro;B01LQV1YHO;1
19/11/15;Carla Fernández Mendoza;B018IZ0SWI;1
19/11/15;Adrián Vega Ruiz;B01DZJFWNC;1
19/11/15;Diego Morales Castro;B01LQV1YHO;2
19/11/15;Ricardo Gómez Vargas;B018IZ0SWI;24
19/11/15;Silvia Ramírez Rivera;B01KBH547A;1
19/11/15;Eduardo Cáceres Salazar;B018IZ0SWI;1
19/11/15;Juan Carlos Rodríguez Huamán;B016B7INC2;3
19/11/15;Gabriela Rojas Huerta;B01LQV1YHO;3
19/11/15;Verónica Quispe Rodríguez;B018IZ0SWI;3
19/11/15;Julio Vargas López;B016381QZA;2
19/11/15;Valentina Torres Vega;B00K15Q2B0;3
19/11/15;Mariana Ruiz Cruz;B00F3J4B5S;1
19/11/15;Luis Torres Medina;B016381QZA;1
19/11/15;Andrés Ramos Silva;B018IZ0SWI;3
19/11/15;Ana Paula Sánchez Vargas;B015YCRYZM;3
19/11/15;Alejandro Ortega Salinas;B00J0O5J4Y;3
19/11/15;Sofía Castro Valdez;B00K15Q2B0;2
19/11/15;Lucía Pérez Guerra;B00K15Q2B0;3
19/11/15;Sebastián Salazar Peña;B01EYT1URO;3
19/11/15;Carolina Espinoza Ramírez;B00NQGP42Y;2
19/11/15;Manuel Rojas Cárdenas;B01KBH547A;2
19/11/15;Gabriela Navarro Gómez;B01KBH547A;1
19/11/15;Andrés Soto Paredes;B01LQV1YHO;3
19/11/15;Víctor García Soto;B016381QZA;2
19/11/15;Camila Paredes Delgado;B00F3J4B5S;2
19/11/15;Valeria Tapia Castro;B018IZ0SWI;2
19/11/15;Eduardo Morales Sánchez;B01DZJFWNC;2
19/11/15;María Fernández Vásquez;B01EYT1URO;3
19/11/15;Jorge Huamán Flores;B01DZJFWNC;1
19/11/15;Daniela Chávez Paredes;B01KBH547A;1
19/11/15;José López Ramírez;B00K15Q2B0;2
19/11/15;Ana María Vargas Vega;B015YCRYZM;2
19/11/15;Carlos Rivera Castro;B01EYT1URO;3
19/11/15;Brenda Torres Sánchez;B016381QZA;2
19/11/15;Luis González López;B00NQGP42Y;2
19/11/15;Patricia Medina Vargas;B00NQGP42Y;2
20/11/15;Miguel García Huamán;B01KBH547A;1
20/11/15;Adriana Rodríguez Silva;B018IZ0SWI;2
20/11/15;Juan Pérez Torres;B01KBH547A;3
20/11/15;Sofía Castro Salinas;B016381QZA;1
20/11/15;Diego Morales López;B01DZJFWNC;3
20/11/15;Mariana Rojas Medina;B00NQGP42Y;1
20/11/15;Alejandro Soto Vásquez;B00F3J4B5S;3
20/11/15;Valentina Vega Ruiz;B01EYT1URO;2
20/11/15;Andrés Gómez Paredes;B00F3J4B5S;4
20/11/15;Gabriela Huamán Castro;B018IZ0SWI;1
20/11/15;Eduardo Torres López;B00F3J4B5S;2
20/11/15;Carla Medina Vargas;B00K15Q2B0;3
20/11/15;Ricardo García Huerta;B00K15Q2B0;3
20/11/15;Laura Chávez Castro;B01LQV1YHO;2
20/11/15;Carlos González Ruiz;B00F3J4B5S;1
20/11/15;Silvia Castro López;B018IZ0SWI;2
20/11/15;Juan Carlos Rodríguez Medina;B018IZ0SWI;2
20/11/15;Luisa Fernández Vargas;B00K15Q2B0;1
20/11/15;José Morales Huamán;B00F3J4B5S;3
20/11/15;Ana Paula Rojas Torres;B00K15Q2B0;1
20/11/15;Miguel Ángel Vega López;B016381QZA;14
20/11/15;Carla García Castro;B00F3J4B5S;1
20/11/15;Eduardo Castro Ruiz;B00NQGP42Y;3
20/11/15;Gabriela Ramírez Vargas;B00F3J4B5S;3
20/11/15;Ricardo Gómez Medina;B01KBH547A;2
20/11/15;Laura Flores Salazar;B01EYT1URO;1
20/11/15;Juan Carlos Rodríguez Delgado;B01DZJFWNC;3
20/11/15;Luisa García Vásquez;B00F3J4B5S;3
20/11/15;Ana María Castro Salinas;B00F3J4B5S;2
20/11/15;Ana María Castro Chávez;B00NQGP42Y;2
20/11/15;Laura Flores Guzmán;B01LQV1YHO;3
20/11/15;Carlos González Medina;B01EYT1URO;3
20/11/15;Miguel Ángel Vega Torres;B00J0O5J4Y;1
20/11/15;Rafaela Cáceres Castro;B01KBH547A;3
20/11/15;Carla Fernández Mendoza;B00NQGP42Y;2
20/11/15;Adrián Vega Ruiz;B01KBH547A;2
20/11/15;Diego Morales Castro;B00NQGP42Y;2
20/11/15;Ricardo Gómez Vargas;B01EYT1URO;2
20/11/15;Silvia Ramírez Rivera;B00J0O5J4Y;11
20/11/15;Eduardo Cáceres Salazar;B018IZ0SWI;3
20/11/15;Juan Carlos Rodríguez Huamán;B018IZ0SWI;1
20/11/15;Gabriela Rojas Huerta;B016381QZA;21
20/11/15;Verónica Quispe Rodríguez;B01KBH547A;1
